Source,Nama Produk,Extracted,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Shopee,Secret Clean Propolis Feminine Care,secret clean propolis,secret clean propolis feminine care,secret clean propolis feminine care,secret clean propolis feminine care,5.0,5.0,0.0,0.0
Shopee,Test Pack HCG CASSETTE BIRU - Tes Hamil HCG CASSETTE - Test Pack Kehamilan,test pack hcg,test pack hcg cassette biru tes hamil hcg cassette test pack kehamilan,test hcg cassette tes hamil hcg cassette test kehamilan,test hcg cassette tes hamil hcg cassette test hamil,14.0,9.0,5.0,35.7
Shopee,Tes Kesuburan LH Ungu Grosir 20 pcs Harga Lebih Murah,tes subur,tes kesuburan lh ungu grosir pcs harga lebih murah,tes kesuburan lh,tes subur lh,10.0,3.0,7.0,70.0
Shopee,HERS PROTEX PEMBALUT SACHET (1 Saset),hers proteks pembalut,hers protex pembalut sachet saset,hers protex pembalut saset,hers protex balut saset,6.0,4.0,2.0,33.3
Shopee,test pack tespek kehamilan hamil Onehealth,tespek kehamilan,test pack tespek kehamilan hamil onehealth,test tespek kehamilan hamil onehealth,test tespek hamil hamil onehealth,6.0,5.0,1.0,16.7
Shopee,Intimate Brightening Wash BySaraHmad Aman Bumil,intimate brightening wash,intimate brightening wash bysarahmad aman bumil,intimate brightening wash bysarahmad bumil,intimate brightening wash bysarahmad bumil,6.0,5.0,1.0,16.7
Shopee,Laurier Pembalut Wanita Active X-Tra Day Maxi Non Wing 22cm 30 buah - Perawatan Kewanitaan,laurier pembalut,laurier pembalut wanita active xtra day maxi non wing cm buah perawatan kewanitaan,laurier pembalut active xtra day maxi non wing perawatan kewanitaan,laurier balut active xtra day maxi non wing awat wanita,15.0,10.0,5.0,33.3
Shopee,Akurat Test Kehamilan Strip,akurat test kehamilan,akurat test kehamilan strip,test kehamilan strip,test hamil strip,4.0,3.0,1.0,25.0
Shopee,Menspad/pembalut kain NEW ( PCS),menspad pembalut kain,menspadpembalut kain new pcs,menspadpembalut kain,menspadpembalut kain,5.0,2.0,3.0,60.0
Shopee,pembalut wanita cuci ulang(full sayap) eceran,pembalut wanita,pembalut wanita cuci ulangfull sayap eceran,pembalut ulangfull sayap eceran,balut ulangfull sayap ecer,6.0,4.0,2.0,33.3
Shopee,Tes Kehamilan Onemed Tespek kehamilan,tespek kehamilan,tes kehamilan onemed tespek kehamilan,tes kehamilan onemed tespek kehamilan,tes hamil onemed tespek hamil,5.0,5.0,0.0,0.0
Shopee,Feminine Spray BySarahAhmad 30ml Perapat Miss V,feminine spray by sarah ahmad,feminine spray bysarahahmad ml perapat miss v,feminine spray bysarahahmad perapat miss,feminine spray bysarahahmad rapat miss,7.0,5.0,2.0,28.6
Shopee,Whisper Pembalut Heavy Flow & Overnight Wings - Isi 8 [P&G],whisper pembalut,whisper pembalut heavy flow overnight wings isi pg,whisper pembalut heavy flow overnight wings pg,whisper balut heavy flow overnight wings pg,11.0,7.0,4.0,36.4
Shopee,Tespek Tes Hamil INSTAN Onemed Test Pack Tes Kehamilan,tespek tes hamil onemed test pack,tespek tes hamil instan onemed test pack tes kehamilan,tespek tes hamil onemed test tes kehamilan,tespek tes hamil onemed test tes hamil,9.0,7.0,2.0,22.2
Shopee,"Missy Pembalut & Pantyliner Skin Friendly (Super Thin, Anion Tea Polyphenols)",missy pembalut,missy pembalut pantyliner skin friendly super thin anion tea polyphenols,missy pembalut pantyliner skin friendly thin anion tea polyphenols,missy balut pantyliner skin friendly thin anion tea polyphenols,11.0,9.0,2.0,18.2
Shopee,Tes Kehamilan Testpack OneMed Tespek One Med hCG Urine Pregnancy,tespek onemed,tes kehamilan testpack onemed tespek one med hcg urine pregnancy,tes kehamilan testpack onemed tespek one med hcg urine pregnancy,tes hamil testpack onemed tespek one med hcg urine pregnancy,10.0,10.0,0.0,0.0
Shopee,menspad /pembalut cuci ulang EMBUN (1 pak isi 6),menspad pembalut cuci ulang embun,menspad pembalut cuci ulang embun pak isi,menspad pembalut ulang embun,menspad balut ulang embun,9.0,4.0,5.0,55.6
Shopee,Test Hamil Onemed Alat Kehamilan Akurat 99%,hamil onemed alat kehamilan,test hamil onemed alat kehamilan akurat,test hamil onemed alat kehamilan,test hamil onemed alat hamil,7.0,5.0,2.0,28.6
Shopee,Tespek Tes Kehamilan Onemed Murah Harga Grosir,tespek tes kehamilan,tespek tes kehamilan onemed murah harga grosir,tespek tes kehamilan onemed,tespek tes hamil onemed,7.0,4.0,3.0,42.9
